,name,longitude,latitude
677,CATBALOGAN,124.883333,11.766667
678,TACLOBAN,125.0,11.25
679,FANG-CHENG,108.35,21.75
680,BEIHAI,109.066667,21.483333
681,HAIKOU,110.283333,20.05
682,BASUO,108.616667,19.1
683,ZHANJIANG,110.4,21.2
684,LON SHUI TERMINAL,115.683333,20.833333
685,MACAU,113.566667,22.183333
686,HUANGPUXINGANG,113.5,23.05
687,GUANGZHOU,113.233333,23.116667
688,ANNABA,7.766667,36.916667
689,SKIKDA,6.916667,36.883333
690,COLLO,6.583333,37.0
691,BEJAIA,5.083333,36.75
692,DELLYS,3.916667,36.916667
693,ALGER,3.066667,36.766667
694,TENES,1.316667,36.533333
695,MOSTAGANEM,0.083333,35.933333
696,ARZEW,-0.3,35.85
697,ARZEW EL DJEDID,-0.25,35.816667
698,ORAN,-0.633333,35.7
699,MERS EL KEBIR,-0.7,35.733333
700,CILACAP,109.0,-7.733333
701,BENOA,115.216667,-8.75
702,LABUHANHAJI,116.566667,-8.7
703,MAUMERE,122.216667,-8.616667
704,LARANTUKA,122.983333,-8.35
705,ENDE,121.65,-8.833333
706,TAREMPAH,106.216667,3.216667
707,BENGKALIS,102.1,1.466667
708,PULAU BUKOM,103.766667,1.233333
709,PULAU SEBAROK,103.8,1.2
710,TANJUNGUBAN,104.216667,1.066667
711,TANJUNGPINANG,104.45,0.916667
712,KIJANG,104.6,0.85
713,PULAU SAMBU,103.9,1.166667
714,DABO,104.566667,-0.5
715,TOBOALI,106.45,-3.016667
716,MUNTOK,105.166667,-2.066667
717,PANGKALPINANG,106.133333,-2.116667
718,CINTA OIL TERMINAL,106.233333,-5.5
719,PANJANG,105.316667,-5.466667
720,TELUK BAYUR,100.366667,-1.0
721,AVILES,-5.933333,43.6
722,RIBADEO,-7.033333,43.533333
723,SAN CIPRIAN,-7.433333,43.7
724,FERROL,-8.233333,43.483333
725,LA CORUNA,-8.4,43.366667
726,VILLAGARCIA DE AROSA,-8.766667,42.6
727,MARIN,-8.7,42.4
728,VIGO,-8.716667,42.233333
729,BROFJORDEN,11.416667,58.383333
730,STENUNGSUND,11.833333,58.066667
731,MUUGA-PORT OF TALLIN,24.95,59.5
732,FAGERSTRAND,10.6,59.733333
733,GWADAR,62.3,25.133333
734,NEW MANGALORE,74.816667,12.916667
735,PETCHBURI TERMINAL,100.15,13.166667
736,RAYONG TPI TERMINAL,101.3,12.633333
737,SIAM SEAPORT,100.883333,13.133333
738,LUMUT,100.633333,4.233333
739,TAWA,117.883333,4.25
740,TELUK ANSON,101.016667,4.016667
741,KAMARAJAR PORT,80.316667,13.266667
742,LUMUT,114.45,4.716667
743,SIKKA,69.833333,22.433333
744,MUNDRA,69.7,22.733333
745,DAHEJ,72.533333,21.7
746,JABUNG BATANGHARI MARINE TERMINAL,104.066667,-0.916667
747,KUALA KAPUS,114.366667,3.0
748,LALANG MARINE TERMINAL,102.216667,1.183333
749,PAREPARE,119.616667,-4.0
750,BELANAK FIELD TERMINAL,106.25,4.15
751,BELIDA MARINE TERMINAL,105.133333,4.133333
752,TANJUNG BENETE,116.75,-8.9
753,CELUKAN BAWANG,114.833333,-8.183333
754,ZAFARANA TERMINAL,32.683333,29.166667
755,ZEIT BAY LPG TERMINAL,33.566667,27.8
756,WHITSTABLE,1.033333,51.366667
757,SHEERNESS,0.75,51.45
758,THAMESPORT,0.7,51.433333
759,CHATHAM DOCKS,0.55,51.4
760,GRAVESEND,0.366667,51.45
761,LONDON,-0.083333,51.5
762,COLCHESTER,0.916667,51.883333
763,HARWICH,1.283333,51.95
764,SAINT-DENIS,55.45,-20.866667
765,PORT OUEST,55.283333,-20.933333
766,PORT LOUIS,57.5,-20.15
767,PORT MATHURIN,63.416667,-19.683333
768,GASPE,-64.483333,48.833333
769,RIMOUSKI,-68.516667,48.45
770,CHICOUTIMI (PORT SAGUENAY),-71.066667,48.433333
771,SOREL,-73.116667,46.05
772,JASK,57.766667,25.633333
773,DORALEH,43.083333,11.6
774,BOOSAASO,49.183333,11.283333
775,AL KHAIR OIL TERMINAL,37.25,19.583333
776,BESHAYER OIL TERMINAL,37.316667,19.4
777,SAWAKIN HARBOR,37.35,19.133333
778,UMM AL QAYWAYN,55.583333,25.583333
779,SHARJAH OFFSHORE TERMINAL,55.4,25.583333
780,ASH SHARIQAH,55.366667,25.416667
781,AJMAN,55.433333,25.416667
782,AL JAZEERA PORT,55.783333,25.716667
783,ZIRKUH PETROLEUM PORT,53.0,25.016667
784,BENGKULU,102.25,-3.783333
785,CANAPORT (ST. JOHN),-65.983333,45.2
786,LIVERPOOL (BROOKLYN),-64.65,44.033333
787,JIJEL,5.783333,36.833333
788,NORRSUNDET,17.166667,60.933333
789,SONGKHLA HARBOR,100.583333,7.216667
790,DAI HANG,108.683333,8.483333
791,VALLVIK,17.166667,61.183333
792,MUI VUNG TAU,107.066667,10.316667
793,SODERHAMN,17.083333,61.3
794,PHU MY,107.033333,10.583333
795,BENI SAF,-1.383333,35.3
796,GHAZAOUET,-1.866667,35.1
797,TANGER,-5.816667,35.783333
798,PORT NADOR,-2.933333,35.283333
799,KENITRA,-6.6,34.3
800,MOHAMMEDIA,-7.4,33.716667
801,CASABLANCA,-7.616667,33.6
802,SAFI,-9.25,32.3
803,ESSAOUIRA,-9.783333,31.5
804,AD DAKHLA,-15.916667,23.7
805,NOUADHIBOU,-17.05,20.916667
806,ST LOUIS,-16.516667,16.016667
807,DAKAR,-17.433333,14.683333
808,MERSA SFAX,10.766667,34.733333
809,MAHDIA,11.066667,35.5
810,SOUSSE,10.65,35.833333
811,MERSIN,34.633333,36.8
812,BOTAS,35.933333,36.883333
813,ISKENDERUN,36.166667,36.6
814,KYRENIA,33.333333,35.35
815,XEROS,32.833333,35.133333
816,LIMASSOL,33.05,34.666667
817,LARNACA,33.65,34.916667
818,DHEKELIA,33.716667,34.966667
819,FAMAGUSTA,33.933333,35.116667
820,TARTUS,35.866667,34.9
821,BANIYAS,35.95,35.183333
822,AL LADHIQIYAH,35.766667,35.533333
823,HONG KONG,114.2,22.266667
824,SHAN T OU,116.683333,23.366667
825,XIAMEN,118.066667,24.45
826,CHI-LUNG,121.766667,25.133333
827,SU-AO,121.866667,24.6
828,HUA-LIEN KANG,121.6,23.983333
829,KAO-HSIUNG,120.25,22.616667
830,TAN-SHUI,121.4,25.183333
831,PENG-HU KANG,119.533333,23.583333
832,TAI-CHUNG KANG,120.5,24.3
833,BASCO,121.966667,20.45
834,VIANA DO CASTELO,-8.833333,41.7
835,PORTO DE LEIXOES,-8.7,41.183333
836,OPORTO,-8.666667,41.15
837,AVEIRO,-8.65,40.65
838,FIGUEIRA DA FOZ,-8.85,40.15
839,LISBOA,-9.166667,38.7
840,SETUBAL,-8.9,38.516667
841,SINES,-8.866667,37.95
842,FARO,-7.933333,37.033333
843,VILA REAL DE S ANTONIO,-7.4,37.183333
844,BORDEAUX,-0.566667,44.866667
845,SAINT HELIER HARBOUR,-2.116667,49.183333
846,PAIMPOL,-3.05,48.783333
847,RADE DE BREST,-4.5,48.383333
848,CONCARNEAU,-3.916667,47.866667
849,LORIENT,-3.35,47.75
850,ST NAZAIRE,-2.2,47.283333
851,DONGES,-2.066667,47.3
852,NANTES,-1.566667,47.2
853,LES SABLES D' OLONNE,-1.8,46.5
854,LA PALLICE,-1.216667,46.166667
855,LA ROCHELLE,-1.15,46.15
856,ROCHEFORT,-0.95,45.933333
857,TONNAY CHARENTE,-0.9,45.933333
858,LE VERDON,-1.05,45.55
859,PAUILLAC,-0.75,45.2
860,BLAYE,-0.666667,45.133333
861,CONVENT,-90.833333,30.016667
862,DEER PARK,-95.333333,29.75
863,AIN SUKHNA TERMINAL,32.366667,29.583333
864,KING FAHD PORT,38.216667,23.95
865,RAS ISA MARINE TERMINAL,42.6,15.133333
866,SHEKOU,113.866667,22.466667
867,ARDJUNA OIL FIELD,107.716667,-5.883333
868,BAYUQUAN,122.083333,40.3
869,IPSWICH,1.166667,52.05
870,LOWESTOFT,1.75,52.483333
871,GREAT YARMOUTH,1.733333,52.616667
872,KING'S LYNN,0.4,52.75
873,BOSTON,-0.016667,52.966667
874,GRIMSBY,-0.066667,53.583333
875,IMMINGHAM,-0.2,53.633333
876,KINGSTON UPON HULL,-0.283333,53.75
877,GOOLE,-0.833333,53.7
878,BRIDLINGTON,-0.183333,54.083333
879,SCARBOROUGH,-0.4,54.283333
880,WHITBY,-0.616667,54.483333
881,ROTTERDAM,4.483333,51.9
882,RINGKOBING,8.25,56.083333
883,ESBJERG,8.45,55.466667
884,HUSUM,9.05,54.483333
885,BRUNSBUTTEL ELBAHAFEN,9.166667,53.883333
886,BRUNSBUTTEL CANAL TERMINALS,9.15,53.9
887,RENDSBURG,9.683333,54.3
888,GLUCKSTADT,9.416667,53.783333
889,HAMBURG,9.933333,53.55
890,CUXHAVEN,8.716667,53.866667
891,BREMERHAVEN,8.583333,53.533333
892,NORDENHAM,8.483333,53.483333
893,BRAKE,8.483333,53.333333
894,ELSFLETH,8.466667,53.233333
895,OLDENBURG,8.216667,53.116667
896,BREMEN,8.766667,53.133333
897,WILHELMSHAVEN,8.166667,53.533333
898,EMDEN,7.183333,53.333333
899,LEER,7.45,53.233333
900,PAPENBURG,7.383333,53.1
901,DELFZIJL,6.933333,53.333333
902,HARLINGEN,5.416667,53.183333
903,DEN HELDER,4.783333,52.966667
904,ISLA SAN MARCOS,-112.1,27.183333
905,SAN JUAN DE LA COSTA,-110.7,24.4
906,LA PAZ,-110.316667,24.166667
907,ENSENADA,-116.633333,31.866667
908,ROSARITO,-117.1,32.366667
909,SAN DIEGO,-117.183333,32.716667
910,WILSON COVE,-118.55,33.0
911,ISTHMUS COVE,-118.5,33.45
912,PORT AUX BASQUES,-59.133333,47.566667
913,STEPHENVILLE,-58.533333,48.533333
914,ST GEORGE'S,-58.45,48.45
915,CORNER BROOK,-57.95,48.95
916,BLANC SABLON,-57.133333,51.416667
917,HAVRE ST PIERRE,-63.6,50.233333
918,POINTE NOIRE,-66.483333,50.166667
919,PORT CARTIER,-66.783333,50.033333
920,MATANE,-67.533333,48.85
921,BAIE COMEAU,-68.133333,49.233333
922,LA BAIE (PORT ALFRED),-70.883333,48.333333
923,RIVIERE DU LOUP,-69.516667,47.833333
924,QUEBEC,-71.216667,46.816667
925,TROIS RIVIERES,-72.55,46.35
926,MONTREAL,-73.55,45.516667
927,VAUDREUIL,-74.033333,45.4
928,OKA SUR LE LAC,-74.083333,45.466667
929,HUDSON,-74.133333,45.466667
930,ST PLACIDE,-74.2,45.533333
931,ST ANDREWS EAST,-74.333333,45.566667
932,CARILLON,-74.366667,45.566667
933,CHUTE A BLONDEAU,-74.466667,45.583333
934,GRENVILLE,-74.6,45.633333
935,HAWKESBURY,-74.616667,45.616667
936,FASSETT,-74.866667,45.65
937,MONTEBELLO,-74.933333,45.65
938,PAPINEAUVILLE,-75.016667,45.616667
939,THURSO,-75.233333,45.6
940,SYDNEY,-60.2,46.15
941,LOUISBURG,-59.966667,45.916667
942,CLAVERIA,121.083333,18.616667
943,PORT SAN VICENTE,122.133333,18.516667
944,APARRI,121.633333,18.366667
945,HONDAGUA,122.233333,13.95
946,JOSE PANGANIBAN,122.683333,14.283333
947,VIRAC,124.25,13.583333
948,TABACO,123.733333,13.366667
949,LEGAZPI PORT,123.75,13.15
950,CAM PHA,107.366667,21.033333
951,TULAGHI,160.15,-9.1
952,HONIARA,159.95,-9.416667
953,LUGANVILLE,167.166667,-15.516667
954,PORT VILA,168.316667,-17.733333
955,FORARI BAY,168.55,-17.683333
956,BAIE DE KOUAOUA,165.816667,-21.383333
957,KUANTAN NEW PORT,103.433333,3.966667
958,KIRTEH OIL TERMINAL,103.466667,4.566667
959,KUALA TRENGGANU,103.133333,5.35
960,TAPIS MARINE TERMINAL A,105.016667,5.516667
961,BANGKOK,100.5,13.75
962,SI RACHA TERMINAL,100.883333,13.116667
963,KO SI CHANG TERMINAL,100.816667,13.166667
964,KAMPONG SAOM,103.5,10.633333
965,PHSAR REAM,103.6,10.5
966,DUONG DONG,103.966667,10.216667
967,THANH HO CHI MINH,106.716667,10.766667
968,TARABULUS,35.833333,34.45
969,SAYDA,35.35,33.5
970,ASHDOD,34.65,31.816667
971,MERSA TOBRUQ,23.983333,32.083333
972,DARNAH,22.65,32.766667
973,BANGHAZI,20.05,32.116667
974,EZ ZUEITINA,20.05,30.85
975,AL BURAYQAH,19.6,30.416667
976,RAS   LANUF,18.566667,30.516667
977,AS SIDR,18.366667,30.633333
978,MISRATAH,15.216667,32.366667
979,PIPAVAV BANDAR,71.516667,20.916667
980,SUBIC BAY,120.266667,14.8
981,YANTIAN,114.266667,22.583333
982,ST. JAMES,-90.933333,29.983333
983,PETROPAVLOVSK,158.65,53.05
984,NIKOL SKOYE,165.983333,55.2
985,PROVIDENIYA,-173.233333,64.416667
986,TIKSI,128.866667,71.633333
987,PEVEK,170.3,69.716667
988,PORT DIKSON,80.516667,73.5
989,DUDINKA,86.166667,69.4
990,IGARKA,86.6,67.483333
991,MEZEN,44.183333,65.833333
992,ARKHANGELS'K,40.533333,64.533333
993,SIBOLGA,98.766667,1.733333
994,ULEELHEUE,95.283333,5.566667
995,SABANG,95.316667,5.883333
996,LHOKSEUMAWE,97.116667,5.25
997,PANGKALANSUSU,98.216667,4.116667
998,MUAR,102.566667,2.05
999,DUMAI,101.45,1.683333
1000,TRINCOMALEE HARBOR,81.216667,8.55
1001,KANKESANTURAI,80.05,9.816667
1002,TUTICORIN,78.166667,8.8
1003,NAGAPPATTINAM,79.85,10.766667
1004,CUDDALORE,79.766667,11.716667
1005,PONDICHERRY,79.833333,11.933333
1006,CHENNAI (MADRAS),80.3,13.1
1007,MACHILIPATNAM,81.166667,16.15
1008,KAKINADA BAY,82.316667,17.0
1009,VISHAKHAPATNAM,83.3,17.683333
1010,PARADIP,86.683333,20.266667
1011,AVALON,-118.316667,33.35
1012,NEWPORT BEACH,-117.9,33.616667
1013,LONG BEACH,-118.183333,33.766667
1014,LOS ANGELES,-118.25,33.75
1015,EL SEGUNDO,-118.433333,33.916667
1016,PORT HUENEME,-119.2,34.15
1017,PRISONERS,-119.683333,34.016667
1018,VENTURA,-119.283333,34.283333
1019,CARPINTERIA,-119.516667,34.383333
1020,SANTA BARBARA,-119.683333,34.416667
1021,ELLWOOD,-119.916667,34.433333
1022,GAVIOTA,-120.2,34.466667
1023,PISMO BEACH,-120.65,35.133333
1024,PORT SAN LUIS,-120.75,35.166667
1025,MORRO BAY,-120.85,35.366667
1026,MONTEREY,-121.883333,36.616667
1027,MOSS LANDING,-121.783333,36.8
1028,SANTA CRUZ,-122.016667,36.966667
1029,DAVENPORT,-122.2,37.016667
1030,ACAPULCO,-99.933333,16.85
1031,LAZARO CARDENAS,-102.166667,17.933333
1032,MANZANILLO,-104.316667,19.05
1033,CALETA LOBITOS,-81.283333,-4.45
1034,PUERTO CABO BLANCO,-81.233333,-4.25
1035,PUERTO BOLIVAR,-80.0,-3.266667
1036,PUERTO MARITIMO DE GUAYAQUIL,-79.9,-2.283333
1037,LA LIBERTAD,-80.916667,-2.216667
1038,MANTA,-80.716667,-0.95
1039,ESMERALDAS,-79.65,1.0
1040,TUMACO,-78.75,1.816667
1041,BUENAVENTURA,-77.066667,3.883333
1042,BALBOA,-79.566667,8.95
1043,PEDREGAL,-82.433333,8.35
1044,PUERTO ARMUELLES,-82.85,8.266667
1045,SUPERIOR,-92.066667,46.733333
1046,DULUTH,-92.1,46.766667
1047,TWO HARBORS,-91.65,47.016667
1048,GRAND MARAIS,-90.333333,47.75
1049,WASHINGTON HARBOR,-89.15,47.916667
1050,DOUGLASTOWN,-64.383333,48.766667
1051,CARAQUET,-64.933333,47.8
1052,BELEM,-48.5,-1.45
1053,CAMETA,-49.5,-2.25
1054,SANTAREM,-54.716667,-2.416667
1055,ITACOATIARA,-58.45,-3.15
1056,MANAUS,-60.016667,-3.133333
1057,TUTOIA,-42.283333,-2.783333
1058,CAMOCIM,-40.833333,-2.9
1059,CABEDELO,-34.833333,-6.966667
1060,RECIFE,-34.866667,-8.05
1061,PORTO DE MACEIO,-35.733333,-9.666667
1062,ARATU,-38.5,-12.783333
1063,MADRE DE DEUS,-38.616667,-12.75
1064,PORT OF ILHEUS,-39.016667,-14.783333
1065,MACAE,-41.766667,-22.366667
1066,PORTO DO FORNO,-42.016667,-22.966667
1067,ANGRA DOS REIS,-44.316667,-23.016667
1068,SAO SEBASTIAO,-45.4,-23.8
1069,SANTOS,-46.3,-23.95
1070,MOENGO,-54.416667,5.633333
1071,MARACAIBO,-71.6,10.633333
1072,PORT CLINTON,-82.933333,41.516667
1073,PUT IN BAY,-82.816667,41.65
1074,TOLEDO,-83.466667,41.7
1075,MONROE,-83.333333,41.883333
1076,TRENTON,-83.166667,42.133333
1077,WYANDOTTE,-83.15,42.2
1078,ROUGE RIVER,-83.116667,42.283333
1079,DETROIT,-83.033333,42.333333
1080,MINA TARABULUS (TRIPOLI),13.183333,32.9
1081,AZ ZAWIYA,12.716667,32.8
1082,MARSA SABRATAH,12.5,32.816667
1083,HOUMT SOUK,10.85,33.883333
1084,GABES,10.116667,33.9
1085,SKHIRA,10.1,34.283333
1086,ANTALYA,30.616667,36.833333
1087,ALANYA,32.0,36.533333
1088,TASUCU,33.883333,36.316667
1089,POTI,41.583333,42.15
1090,BATUMI,41.65,41.65
1091,HOPA,41.4,41.416667
1092,RIZE,40.516667,41.066667
1093,TRABZON,39.766667,41.016667
1094,GIRESUN,38.4,40.933333
1095,ORDU,37.883333,41.0
1096,SAMSUN,36.35,41.3
1097,SINOP,35.166667,42.05
1098,INEBOLU,33.766667,41.983333
1099,ZONGULDAK,31.816667,41.466667
1100,EREGLI,31.45,41.3
1101,HAYDARPASA,29.016667,41.0
1102,KABA BURNU,29.533333,40.766667
1103,DERINCE BURNU,29.816667,40.75
1104,IZMIT,29.916667,40.766667
1105,GOLCUK BURNU,29.816667,40.733333
1106,MUDANYA,28.883333,40.383333
1107,BANDIRMA,27.966667,40.35
1108,ERDEK,27.8,40.383333
1109,KARABIGA,27.316667,40.4
1110,CANAKKALE,26.4,40.15
1111,AYVALIK,26.7,39.316667
1112,IZMIR,27.133333,38.433333
1113,VINH CAM RANH,109.166667,11.883333
1114,NHA TRANG,109.233333,12.25
1115,QUI NHON,109.233333,13.766667
1116,DA NANG,108.216667,16.1
1117,HAI PHONG,106.683333,20.916667
1118,HON GAI,107.066667,20.95
1119,YANDINA,159.216667,-9.083333
1120,TERN ISLAND,-166.283333,23.866667
1121,JOHNSTON ATOLL,-169.516667,16.75
1122,MIDWAY ISLAND,-177.366667,28.183333
1123,HALDIA PORT,88.083333,22.016667
1124,CALCUTTA,88.333333,22.55
1125,MONGLA,89.6,22.466667
1126,CHITTAGONG,91.816667,22.316667
1127,SITTWE,92.9,20.133333
1128,BASSEIN,94.733333,16.783333
1129,RANGOON,96.166667,16.766667
1130,MOULMEIN HARBOR,97.616667,16.483333
1131,MERGUI,98.6,12.433333
1132,PORT BLAIR,92.75,11.683333
1133,PHUKET,98.4,7.833333
1134,KRABI,98.916667,8.066667
1135,KANTANG HARBOR,99.516667,7.4
1136,PORT KLANG,101.4,3.0
1137,PORT DICKSON,101.783333,2.533333
1138,AMBES,-0.533333,45.016667
1139,TEIGNMOUTH HARBOUR,-3.5,50.55
1140,BRIDPORT HARBOUR,-2.766667,50.716667
1141,POOLE HARBOUR,-1.95,50.683333
1142,SOUTHAMPTON,-1.4,50.9
1143,SHOREHAM HARBOUR,-0.25,50.816667
1144,DUNKERQUE PORT EST,2.383333,51.05
1145,SHIPPEGAN,-64.7,47.75
1146,GEORGETOWN,-62.533333,46.183333
1147,SUMMERSIDE,-63.783333,46.4
1148,PICTOU,-62.716667,45.666667
1149,PORT HAWKESBURY,-61.366667,45.616667
1150,PORT HASTINGS,-61.4,45.65
1151,WHYCOCOMAGH,-61.133333,45.966667
1152,GRAND NARROWS,-60.783333,45.95
1153,LITTLE BRAS D OR,-60.3,46.25
1154,NORTH SYDNEY,-60.25,46.216667
1155,CORNUCOPIA,-91.1,46.866667
1156,STURGEON BAY,-87.383333,44.833333
1157,GREEN BAY,-88.016667,44.516667
1158,DEPERE,-88.066667,44.45
1159,KAUKAUNA,-88.266667,44.283333
1160,OCONTO,-87.833333,44.9
1161,MARINETTE,-87.6,45.083333
1162,MENOMINEE,-87.6,45.1
1163,ESCANABA,-87.05,45.766667
1164,GLADSTONE,-87.016667,45.85
1165,NAHMA,-86.666667,45.833333
1166,MANISTIQUE,-86.25,45.95
1167,PORT INLAND,-85.866667,45.966667
1168,GOULAIS BAY,-84.5,46.733333
1169,BATCHAWANA BAY,-84.6,46.916667
1170,EAST ZEIT TERMINAL,33.6,27.85
1171,SHARM EL SHEIKH,34.283333,27.85
1172,EL TUR HARBOR,33.616667,28.233333
1173,NUWEIBA EL MUZEIMA,34.65,28.966667
1174,SHARMAH,35.25,27.933333
1175,DUBA,35.533333,27.566667
1176,DUBA BULK PLANT TANKER TERMINAL,35.9,27.316667
1177,NORTH AIN SUKHNA PORT,32.366667,29.65
1178,GINGOOG,125.1,8.833333
1179,IGGESUND,17.083333,61.65
1180,ISABEL,124.433333,10.916667
1181,HUDIKSVALL,17.116667,61.733333
1182,MASAO,125.416667,9.0
1183,STOCKA,17.35,61.9
1184,TANAUAN,125.016667,11.1
1185,SHAKHTERSK,142.066667,49.166667
1186,KAVKAZ OIL TERMINAL,36.65,45.333333
1187,ZARUBINO,131.083333,42.633333
1188,VITAZ MARINE TERMINAL,143.55,52.7
1189,STOCKVIK,17.383333,62.333333
1190,SUNDSVALL,17.35,62.383333
1191,VIVSTAVARV,17.35,62.483333
1192,SORAKER,17.5,62.5
1193,HARNOSAND,17.933333,62.633333
1194,ULVVIK,17.866667,62.666667
1195,UTANSJO,17.933333,62.766667
1196,GUSTAVSVIK,17.883333,62.833333
1197,LUNDE,17.883333,62.883333
1198,KRAMFORS,17.8,62.933333
1199,KARSKAR,17.266667,60.683333
1200,VAJA,17.716667,62.983333
1201,BOLLSTABRUK,17.7,63.0
1202,DEGERHAMN,16.416667,56.35
1203,RONEHAMN,18.5,57.116667
1204,SLITE,18.816667,57.7
1205,FAROSUND,19.05,57.916667
1206,STORUGNS,18.8,57.833333
1207,VISBY,18.283333,57.633333
1208,KLINTEHAMN,18.2,57.383333
1209,VERKEBACK,16.533333,57.733333
1210,VASTERVIK,16.65,57.766667
1211,NORRKOPING,16.2,58.583333
1212,OXELOSUND,17.116667,58.666667
1213,NYKOPING,17.016667,58.75
1214,SODERTALJE,17.65,59.183333
1215,NYNASHAMN,17.966667,58.9
1216,SAN LORENZO,-71.066667,9.783333
1217,PUNTA DE PALMAS,-71.583333,10.783333
1218,BAJO GRANDE,-71.633333,10.516667
1219,PUNTA CARDON,-70.233333,11.633333
1220,WAKE ISLAND,166.616667,19.283333
1221,MAJURO ATOLL,171.383333,7.083333
1222,TARAWA ATOLL,172.933333,1.333333
1223,NAURU,166.916667,-0.533333
1224,SAIPAN,145.683333,15.2
1225,TINIAN,145.616667,14.966667
1226,ROTA,145.15,14.133333
1227,APRA HARBOR,144.616667,13.45
1228,LELE HARBOR,163.033333,5.333333
1229,COLONIA,138.133333,9.516667
1230,MALAKAL HARBOR,134.45,7.333333
1231,LONGAN ISLAND,144.3,-1.216667
1232,LORENGAU,147.266667,-2.016667
1233,WEWAK HARBOR,143.633333,-3.566667
1234,HAMBURG HARBOR,149.966667,-1.633333
1235,KOKOPO,152.266667,-4.333333
1236,KIMBE,150.533333,-5.133333
1237,KIETA,155.633333,-6.216667
1238,GIZO HARBOR,156.85,-8.1
1239,NONOPAPA,-160.233333,21.866667
1240,APIA,-171.766667,-13.816667
1241,PAGO PAGO HARBOR,-170.666667,-14.283333
1242,ALOFI,-169.933333,-19.033333
1243,AVATIU,-159.783333,-21.2
1244,NEMRUT LIMANI BAY,26.916667,38.766667
1245,KUSADASI,27.25,37.866667
1246,MARMARIS,28.283333,36.85
1247,FETHIYE,29.1,36.633333
1248,SOKHUMI,40.983333,42.983333
1249,CHORNOMORS KE,32.7,45.516667
1250,YEVPATORIYA,33.383333,45.2
1251,SEVASTOPOL,33.533333,44.616667
1252,BALAKLAVA,33.6,44.5
1253,YALTA,34.166667,44.483333
1254,ALUSHTA,34.416667,44.683333
1255,SUDAK,34.983333,44.85
1256,FEODOSIYA,35.433333,45.016667
1257,BOULOGNE-SUR-MER,1.6,50.733333
1258,FECAMP,0.366667,49.766667
1259,HONFLEUR,0.216667,49.416667
1260,RADE DE CHERBOURG,-1.633333,49.65
1261,DARTMOUTH HARBOUR,-3.616667,50.35
1262,FISHGUARD,-4.983333,52.016667
1263,MILFORD HAVEN,-5.033333,51.716667
1264,SWANSEA,-3.95,51.616667
1265,SEVERODVINSK,39.783333,64.566667
1266,RABOCHEOSTROVSK,34.783333,64.983333
1267,KANDALAKSHA,32.416667,67.133333
1268,BOLSHAYA PIRYU GUBA,34.366667,66.666667
1269,OSTROVNOY GREMIKHA,39.516667,68.05
1270,MURMANSK,33.05,68.983333
1271,MYS ABRAM,33.033333,68.983333
1272,ELLEFSEN HARBOR,-45.033333,-60.733333
1273,SCOTIA BAY,-44.716667,-60.75
1274,ADMIRALTY BAY,-58.416667,-62.083333
1275,PORT FOSTER,-60.633333,-62.95
1276,PORT LOCKROY,-63.5,-64.816667
1277,MELCHIOR HARBOR,-63.0,-64.316667
1278,ANDERSEN HARBOR,-62.933333,-64.316667
1279,BUKHTA NAGAYEVA (MAGADAN),150.716667,59.566667
1280,SOUTHWEST PASS,-90.7,28.45
1281,TRI-CITY PORT,-90.2,38.716667
1282,MOJI KO,130.966667,33.95
1283,RAS BADRAN OIL TERMINAL,33.166667,28.95
1284,SOKHNA PORT GAS TANKER TERMINAL,32.366667,29.683333
1285,BANDAR-E PARS TERMINAL,52.533333,27.533333
1286,BARKAN OIL-LOADING TERMINAL,50.166667,29.733333
1287,KHAWR AL ZUBAIR,47.9,30.183333
1288,KHAWR AL ZUBAIR LNG TERMINAL,47.916667,30.133333
1289,JU AYMAH LPG TERMINAL,50.05,26.866667
1290,RAS AL GHAR,49.866667,26.9
1291,HULAYLAH OIL TERMINAL,55.933333,25.983333
1292,RUDUM TERMINAL,47.916667,13.983333
1293,BALHAF,48.183333,13.966667
1294,PORT DALRYMPLE,146.833333,-41.133333
1295,CAPE CUVIER,113.383333,-24.216667
1296,KLEIN POINT,137.766667,-34.966667
1297,USELESS LOOP,113.4,-26.083333
1298,BARBER'S POINT,-158.116667,21.316667
1299,PORT NORO,157.183333,-8.216667
1300,THANH HOA,106.766667,10.816667
1301,NGHE TINH,105.766667,18.766667
1302,PORTO DI CHIOGGIA,12.3,45.233333
1303,CAT LAI,106.783333,10.75
1304,MAILIAO,120.166667,23.783333
1305,CHAOZHOU,117.083333,23.616667
1306,CHANGSHU,120.95,31.766667
1307,DANDONG,124.15,39.816667
1308,HUIZHOU,114.516667,22.716667
1309,DONGSHAN,117.516667,23.75
1310,LANSHAN,119.366667,30.1
1311,PENGLAI,120.833333,37.816667
1312,QUANZHOU,118.6,24.883333
1313,RIZHAO,119.566667,35.383333
1314,TAICANG,121.2,31.65
1315,TANGSHAN (JINGTANG),119.016667,39.2
1316,XIUYU,118.983333,25.233333
1317,ZHANGZHOU,118.15,24.683333
1318,IJMUIDEN,4.583333,52.466667
1319,ZAANDAM,4.833333,52.433333
1320,AMSTERDAM,4.9,52.366667
1321,SCHEVENINGEN,4.266667,52.1
1322,HOEK VAN HOLLAND,4.133333,51.95
1323,EUROPOORT,4.116667,51.95
1324,MAASSLUIS,4.25,51.916667
1325,VLAARDINGEN,4.35,51.9
1326,WALVIS BAY,14.5,-22.95
